ID,Sales
101066,274
101949,118
101950,118
101951,78
101952,118
101953,75
101954,75
101955,75
101956,75
101957,75
101958,75
101959,75
101960,75
101961,75
101962,118
101963,118
101964,118
101965,118
101966,118
101967,75
101968,75
101969,75
101970,75
101971,75
101972,75
101973,75
101974,75
101975,75
101976,118
101977,118
101978,118
101979,118
101980,118
101981,75
101982,75
101983,75
101984,75
101985,75
101986,75
101987,75
101988,75
101989,75
101990,118
101991,118
101992,118
101993,118
101994,118
101995,75
101996,75
101997,75
101998,75
101999,75
102000,75
102001,75
102002,75
102003,75
102004,118
102005,118
102006,118
102007,118
102008,118
102891,264
102892,264
102893,203
102894,264
102895,176
102896,176
102897,176
102898,176
102899,176
102900,176
102901,176
102902,176
102903,176
102904,264
102905,264
102906,264
102907,264
102908,264
102909,176
102910,176
102911,176
102912,176
102913,176
102914,176
102915,176
102916,176
102917,176
102918,264
102919,264
102920,264
102921,264
102922,264
102923,176
102924,176
102925,176
102926,176
102927,176
102928,176
102929,176
102930,176
102931,176
102932,264
102933,264
102934,264
102935,264
102936,264
102937,176
102938,176
102939,176
102940,176
102941,176
102942,176
102943,176
102944,176
102945,176
102946,264
102947,264
102948,264
102949,264
102950,264
103833,135
103834,135
103835,135
103836,135
103837,77
103838,77
103839,77
103840,77
103841,77
103842,77
103843,77
103844,77
103845,77
103846,135
103847,135
103848,135
103849,135
103850,135
103851,77
103852,77
103853,77
103854,77
103855,77
103856,77
103857,77
103858,77
103859,77
103860,135
103861,135
103862,135
103863,135
103864,135
103865,77
103866,77
103867,77
103868,77
103869,77
103870,77
103871,77
103872,77
103873,77
103874,135
103875,135
103876,135
103877,135
103878,135
103879,77
103880,77
103881,77
103882,77
103883,77
103884,77
103885,77
103886,77
103887,77
103888,135
103889,135
103890,135
103891,135
103892,135
104775,156
104776,156
104777,156
104778,156
104779,102
104780,102
104781,102
104782,102
104783,102
104784,102
104785,102
104786,102
104787,102
104788,156
104789,156
104790,156
104791,156
104792,156
104793,102
104794,102
104795,102
104796,102
104797,102
104798,102
104799,102
104800,102
104801,102
104802,156
104803,156
104804,156
104805,156
104806,156
104807,102
104808,102
104809,102
104810,102
104811,102
104812,102
104813,102
104814,102
104815,102
104816,156
104817,156
104818,156
104819,156
104820,156
104821,102
104822,102
104823,102
104824,102
104825,102
104826,102
104827,102
104828,102
104829,102
104830,156
104831,156
104832,156
104833,156
104834,156
105717,207
105718,207
105719,171
105720,207
105721,136
105722,136
105723,136
105724,136
105725,136
105726,136
105727,136
105728,136
105729,136
105730,207
105731,207
105732,207
105733,207
105734,207
105735,136
105736,136
105737,136
105738,136
105739,136
105740,136
105741,136
105742,136
105743,136
105744,207
105745,207
105746,207
105747,207
105748,207
105749,136
105750,136
105751,136
105752,136
105753,136
105754,136
105755,136
105756,136
105757,136
105758,207
105759,207
105760,207
105761,207
105762,207
105763,136
105764,136
105765,136
105766,136
105767,136
105768,136
105769,136
105770,136
105771,136
105772,207
105773,207
105774,207
105775,207
105776,207
106659,188
106660,188
106661,123
106662,188
106663,135
106664,135
106665,135
106666,135
106667,135
106668,135
106669,135
106670,135
106671,135
106672,188
106673,188
106674,188
106675,188
106676,188
106677,135
106678,135
106679,135
106680,135
106681,135
106682,135
106683,135
106684,135
106685,135
106686,188
106687,188
106688,188
106689,188
106690,188
106691,135
106692,135
106693,135
106694,135
106695,135
106696,135
106697,135
106698,135
106699,135
106700,188
106701,188
106702,188
106703,188
106704,188
106705,135
106706,135
106707,135
106708,135
106709,135
106710,135
106711,135
106712,135
106713,135
106714,188
106715,188
106716,188
106717,188
106718,188
107601,124
107602,124
107603,112
107604,124
107605,89
107606,89
107607,89
107608,89
107609,89
107610,89
107611,89
107612,89
107613,89
107614,124
107615,124
107616,124
107617,124
107618,124
107619,89
107620,89
107621,89
107622,89
107623,89
107624,89
107625,89
107626,89
107627,89
107628,124
107629,124
107630,124
107631,124
107632,124
107633,89
107634,89
107635,89
107636,89
107637,89
107638,89
107639,89
107640,89
107641,89
107642,124
107643,124
107644,124
107645,124
107646,124
107647,89
107648,89
107649,89
107650,89
107651,89
107652,89
107653,89
107654,89
107655,89
107656,124
107657,124
107658,124
107659,124
107660,124
108543,154
108544,154
108545,137
108546,154
108547,101
108548,101
108549,101
108550,101
108551,101
108552,101
108553,101
108554,101
108555,101
108556,154
108557,154
108558,154
108559,154
108560,154
108561,101
108562,101
108563,101
108564,101
108565,101
108566,101
108567,101
108568,101
108569,101
108570,154
108571,154
108572,154
108573,154
108574,154
108575,101
108576,101
108577,101
108578,101
108579,101
108580,101
108581,101
108582,101
108583,101
108584,154
108585,154
108586,154
108587,154
108588,154
108589,101
108590,101
108591,101
108592,101
108593,101
108594,101
108595,101
108596,101
108597,101
108598,154
108599,154
108600,154
108601,154
108602,154
109485,143
109486,143
109487,143
109488,143
109489,120
109490,120
109491,120
109492,120
109493,120
109494,120
109495,120
109496,120
109497,120
109498,143
109499,143
109500,143
109501,143
109502,143
109503,120
109504,120
109505,120
109506,120
109507,120
109508,120
109509,120
109510,120
109511,120
109512,143
109513,143
109514,143
109515,143
109516,143
109517,120
109518,120
109519,120
109520,120
109521,120
109522,120
109523,120
109524,120
109525,120
109526,143
109527,143
109528,143
109529,143
109530,143
109531,120
109532,120
109533,120
109534,120
109535,120
109536,120
109537,120
109538,120
109539,120
109540,143
109541,143
109542,143
109543,143
109544,143
110243,132
110244,132
110245,82
110246,132
110247,88
110248,88
110249,88
110250,88
110251,88
110252,88
110253,88
110254,88
110255,88
110256,132
110257,132
110258,132
110259,132
110260,132
110261,88
110262,88
110263,88
110264,88
110265,88
110266,88
110267,88
110268,88
110269,88
110270,132
110271,132
110272,132
110273,132
110274,132
110275,88
110276,88
110277,88
110278,88
110279,88
110280,88
110281,88
110282,88
110283,88
110284,132
110285,132
110286,132
110287,132
110288,132
110289,88
110290,88
110291,88
110292,88
110293,88
110294,88
110295,88
110296,88
110297,88
110298,132
110299,132
110300,132
110301,132
110302,132
111185,179
111186,179
111187,100
111188,179
111189,104
111190,104
111191,104
111192,104
111193,104
111194,104
111195,104
111196,104
111197,104
111198,179
111199,179
111200,179
111201,179
111202,179
111203,104
111204,104
111205,104
111206,104
111207,104
111208,104
111209,104
111210,104
111211,104
111212,179
111213,179
111214,179
111215,179
111216,179
111217,104
111218,104
111219,104
111220,104
111221,104
111222,104
111223,104
111224,104
111225,104
111226,179
111227,179
111228,179
111229,179
111230,179
111231,104
111232,104
111233,104
111234,104
111235,104
111236,104
111237,104
111238,104
111239,104
111240,179
111241,179
111242,179
111243,179
111244,179
112127,298
112128,298
112129,298
112130,298
112131,167
112132,167
112133,167
112134,167
112135,167
112136,167
112137,167
112138,167
112139,167
112140,298
112141,298
112142,298
112143,298
112144,298
112145,167
112146,167
112147,167
112148,167
112149,167
112150,167
112151,167
112152,167
112153,167
112154,298
112155,298
112156,298
112157,298
112158,298
112159,167
112160,167
112161,167
112162,167
112163,167
112164,167
112165,167
112166,167
112167,167
112168,298
112169,298
112170,298
112171,298
112172,298
112173,167
112174,167
112175,167
112176,167
112177,167
112178,167
112179,167
112180,167
112181,167
112182,298
112183,298
112184,298
112185,298
112186,298
113069,61
113070,61
113071,61
113072,61
113073,41
113074,41
113075,41
113076,41
113077,41
113078,41
113079,41
113080,41
113081,41
113082,61
113083,61
113084,61
113085,61
113086,61
113087,41
113088,41
113089,41
113090,41
113091,41
113092,41
113093,41
113094,41
113095,41
113096,61
113097,61
113098,61
113099,61
113100,61
113101,41
113102,41
113103,41
113104,41
113105,41
113106,41
113107,41
113108,41
113109,41
113110,61
113111,61
113112,61
113113,61
113114,61
113115,41
113116,41
113117,41
113118,41
113119,41
113120,41
113121,41
113122,41
113123,41
113124,61
113125,61
113126,61
113127,61
113128,61
114011,71
114012,71
114013,44
114014,71
114015,50
114016,50
114017,50
114018,50
114019,50
114020,50
114021,50
114022,50
114023,50
114024,71
114025,71
114026,71
114027,71
114028,71
114029,50
114030,50
114031,50
114032,50
114033,50
114034,50
114035,50
114036,50
114037,50
114038,71
114039,71
114040,71
114041,71
114042,71
114043,50
114044,50
114045,50
114046,50
114047,50
114048,50
114049,50
114050,50
114051,50
114052,71
114053,71
114054,71
114055,71
114056,71
114057,50
114058,50
114059,50
114060,50
114061,50
114062,50
114063,50
114064,50
114065,50
114066,71
114067,71
114068,71
114069,71
114070,71
114953,111
114954,111
114955,111
114956,111
114957,65
114958,65
114959,65
114960,65
114961,65
114962,65
114963,65
114964,65
114965,65
114966,111
114967,111
114968,111
114969,111
114970,111
114971,65
114972,65
114973,65
114974,65
114975,65
114976,65
114977,65
114978,65
114979,65
114980,111
114981,111
114982,111
114983,111
114984,111
114985,65
114986,65
114987,65
114988,65
114989,65
114990,65
114991,65
114992,65
114993,65
114994,111
114995,111
114996,111
114997,111
114998,111
114999,65
115000,65
115001,65
115002,65
115003,65
115004,65
115005,65
115006,65
115007,65
115008,111
115009,111
115010,111
115011,111
115012,111
115895,219
115896,219
115897,219
115898,219
115899,156
115900,156
115901,156
115902,156
115903,156
115904,156
115905,156
115906,156
115907,156
115908,219
115909,219
115910,219
115911,219
115912,219
115913,156
115914,156
115915,156
115916,156
115917,156
115918,156
115919,156
115920,156
115921,156
115922,219
115923,219
115924,219
115925,219
115926,219
115927,156
115928,156
115929,156
115930,156
115931,156
115932,156
115933,156
115934,156
115935,156
115936,219
115937,219
115938,219
115939,219
115940,219
115941,156
115942,156
115943,156
115944,156
115945,156
115946,156
115947,156
115948,156
115949,156
115950,219
115951,219
115952,219
115953,219
115954,219
116653,148
116654,148
116655,112
116656,148
116657,109
116658,109
116659,109
116660,109
116661,109
116662,109
116663,109
116664,109
116665,109
116666,148
116667,148
116668,148
116669,148
116670,148
116671,109
116672,109
116673,109
116674,109
116675,109
116676,109
116677,109
116678,109
116679,109
116680,148
116681,148
116682,148
116683,148
116684,148
116685,109
116686,109
116687,109
116688,109
116689,109
116690,109
116691,109
116692,109
116693,109
116694,148
116695,148
116696,148
116697,148
116698,148
116699,109
116700,109
116701,109
116702,109
116703,109
116704,109
116705,109
116706,109
116707,109
116708,148
116709,148
116710,148
116711,148
116712,148
117595,173
117596,173
117597,140
117598,173
117599,115
117600,115
117601,115
117602,115
117603,115
117604,115
117605,115
117606,115
117607,115
117608,173
117609,173
117610,173
117611,173
117612,173
117613,115
117614,115
117615,115
117616,115
117617,115
117618,115
117619,115
117620,115
117621,115
117622,173
117623,173
117624,173
117625,173
117626,173
117627,115
117628,115
117629,115
117630,115
117631,115
117632,115
117633,115
117634,115
117635,115
117636,173
117637,173
117638,173
117639,173
117640,173
117641,115
117642,115
117643,115
117644,115
117645,115
117646,115
117647,115
117648,115
117649,115
117650,173
117651,173
117652,173
117653,173
117654,173
118537,118
118538,118
118539,118
118540,118
118541,75
118542,75
118543,75
118544,75
118545,75
118546,75
118547,75
118548,75
118549,75
118550,118
118551,118
118552,118
118553,118
118554,118
118555,75
118556,75
118557,75
118558,75
118559,75
118560,75
118561,75
118562,75
118563,75
118564,118
118565,118
118566,118
118567,118
118568,118
118569,75
118570,75
118571,75
118572,75
118573,75
118574,75
118575,75
118576,75
118577,75
118578,118
118579,118
118580,118
118581,118
118582,118
118583,75
118584,75
118585,75
118586,75
118587,75
118588,75
118589,75
118590,75
118591,75
118592,118
118593,118
118594,118
118595,118
118596,118
119295,100
119296,100
119297,51
119298,100
119299,55
119300,55
119301,55
119302,55
119303,55
119304,55
119305,55
119306,55
119307,55
119308,100
119309,100
119310,100
119311,100
119312,100
119313,55
119314,55
119315,55
119316,55
119317,55
119318,55
119319,55
119320,55
119321,55
119322,100
119323,100
119324,100
119325,100
119326,100
119327,55
119328,55
119329,55
119330,55
119331,55
119332,55
119333,55
119334,55
119335,55
119336,100
119337,100
119338,100
119339,100
119340,100
119341,55
119342,55
119343,55
119344,55
119345,55
119346,55
119347,55
119348,55
119349,55
119350,100
119351,100
119352,100
119353,100
119354,100
120237,72
120238,72
120239,36
120240,72
120241,46
120242,46
120243,46
120244,46
120245,46
120246,46
120247,46
120248,46
120249,46
120250,72
120251,72
120252,72
120253,72
120254,72
120255,46
120256,46
120257,46
120258,46
120259,46
120260,46
120261,46
120262,46
120263,46
120264,72
120265,72
120266,72
120267,72
120268,72
120269,46
120270,46
120271,46
120272,46
120273,46
120274,46
120275,46
120276,46
120277,46
120278,72
120279,72
120280,72
120281,72
120282,72
120283,46
120284,46
120285,46
120286,46
120287,46
120288,46
120289,46
120290,46
120291,46
120292,72
120293,72
120294,72
120295,72
120296,72
121179,134
121180,134
121181,134
121182,134
121183,107
121184,107
121185,107
121186,107
121187,107
121188,107
121189,107
121190,107
121191,107
121192,134
121193,134
121194,134
121195,134
121196,134
121197,107
121198,107
121199,107
121200,107
121201,107
121202,107
121203,107
121204,107
121205,107
121206,134
121207,134
121208,134
121209,134
121210,134
121211,107
121212,107
121213,107
121214,107
121215,107
121216,107
121217,107
121218,107
121219,107
121220,134
121221,134
121222,134
121223,134
121224,134
121225,107
121226,107
121227,107
121228,107
121229,107
121230,107
121231,107
121232,107
121233,107
121234,134
121235,134
121236,134
121237,134
121238,134
122121,142
122122,142
122123,142
122124,142
122125,66
122126,66
122127,66
122128,66
122129,66
122130,66
122131,66
122132,66
122133,66
122134,142
122135,142
122136,142
122137,142
122138,142
122139,66
122140,66
122141,66
122142,66
122143,66
122144,66
122145,66
122146,66
122147,66
122148,142
122149,142
122150,142
122151,142
122152,142
122153,66
122154,66
122155,66
122156,66
122157,66
122158,66
122159,66
122160,66
122161,66
122162,142
122163,142
122164,142
122165,142
122166,142
122167,66
122168,66
122169,66
122170,66
122171,66
122172,66
122173,66
122174,66
122175,66
122176,142
122177,142
122178,142
122179,142
122180,142
123063,229
123064,229
123065,229
123066,229
123067,101
123068,101
123069,101
123070,101
123071,101
123072,101
123073,101
123074,101
123075,101
123076,229
123077,229
123078,229
123079,229
123080,229
123081,101
123082,101
123083,101
123084,101
123085,101
123086,101
123087,101
123088,101
123089,101
123090,229
123091,229
123092,229
123093,229
123094,229
123095,101
123096,101
123097,101
123098,101
123099,101
123100,101
123101,101
123102,101
123103,101
123104,229
123105,229
123106,229
123107,229
123108,229
123109,101
123110,101
123111,101
123112,101
123113,101
123114,101
123115,101
123116,101
123117,101
123118,229
123119,229
123120,229
123121,229
123122,229
124005,164
124006,164
124007,123
124008,164
124009,106
124010,106
124011,106
124012,106
124013,106
124014,106
124015,106
124016,106
124017,106
124018,164
124019,164
124020,164
124021,164
124022,164
124023,106
124024,106
124025,106
124026,106
124027,106
124028,106
124029,106
124030,106
124031,106
124032,164
124033,164
124034,164
124035,164
124036,164
124037,106
124038,106
124039,106
124040,106
124041,106
124042,106
124043,106
124044,106
124045,106
124046,164
124047,164
124048,164
124049,164
124050,164
124051,106
124052,106
124053,106
124054,106
124055,106
124056,106
124057,106
124058,106
124059,106
124060,164
124061,164
124062,164
124063,164
124064,164
124947,168
124948,168
124949,151
124950,168
124951,141
124952,141
124953,141
124954,141
124955,141
124956,141
124957,141
124958,141
124959,141
124960,168
124961,168
124962,168
124963,168
124964,168
124965,141
124966,141
124967,141
124968,141
124969,141
124970,141
124971,141
124972,141
124973,141
124974,168
124975,168
124976,168
124977,168
124978,168
124979,141
124980,141
124981,141
124982,141
124983,141
124984,141
124985,141
124986,141
124987,141
124988,168
124989,168
124990,168
124991,168
124992,168
124993,141
124994,141
124995,141
124996,141
124997,141
124998,141
124999,141
125000,141
125001,141
125002,168
125003,168
125004,168
125005,168
125006,168
125889,225
125890,225
125891,187
125892,225
125893,147
125894,147
125895,147
125896,147
125897,147
125898,147
125899,147
125900,147
125901,147
125902,225
125903,225
125904,225
125905,225
125906,225
125907,147
125908,147
125909,147
125910,147
125911,147
125912,147
125913,147
125914,147
125915,147
125916,225
125917,225
125918,225
125919,225
125920,225
125921,147
125922,147
125923,147
125924,147
125925,147
125926,147
125927,147
125928,147
125929,147
125930,225
125931,225
125932,225
125933,225
125934,225
125935,147
125936,147
125937,147
125938,147
125939,147
125940,147
125941,147
125942,147
125943,147
125944,225
125945,225
125946,225
125947,225
125948,225
126831,267
126832,267
126833,200
126834,267
126835,162
126836,162
126837,162
126838,162
126839,162
126840,162
126841,162
126842,162
126843,162
126844,267
126845,267
126846,267
126847,267
126848,267
126849,162
126850,162
126851,162
126852,162
126853,162
126854,162
126855,162
126856,162
126857,162
126858,267
126859,267
126860,267
126861,267
126862,267
126863,162
126864,162
126865,162
126866,162
126867,162
126868,162
126869,162
126870,162
126871,162
126872,267
126873,267
126874,267
126875,267
126876,267
126877,162
126878,162
126879,162
126880,162
126881,162
126882,162
126883,162
126884,162
126885,162
126886,267
126887,267
126888,267
126889,267
126890,267
127773,155
127774,155
127775,81
127776,155
127777,68
127778,68
127779,68
127780,68
127781,68
127782,68
127783,68
127784,68
127785,68
127786,155
127787,155
127788,155
127789,155
127790,155
127791,68
127792,68
127793,68
127794,68
127795,68
127796,68
127797,68
127798,68
127799,68
127800,155
127801,155
127802,155
127803,155
127804,155
127805,68
127806,68
127807,68
127808,68
127809,68
127810,68
127811,68
127812,68
127813,68
127814,155
127815,155
127816,155
127817,155
127818,155
127819,68
127820,68
127821,68
127822,68
127823,68
127824,68
127825,68
127826,68
127827,68
127828,155
127829,155
127830,155
127831,155
127832,155
128715,187
128716,187
128717,187
128718,187
128719,100
128720,100
128721,100
128722,100
128723,100
128724,100
128725,100
128726,100
128727,100
128728,187
128729,187
128730,187
128731,187
128732,187
128733,100
128734,100
128735,100
128736,100
128737,100
128738,100
128739,100
128740,100
128741,100
128742,187
128743,187
128744,187
128745,187
128746,187
128747,100
128748,100
128749,100
128750,100
128751,100
128752,100
128753,100
128754,100
128755,100
128756,187
128757,187
128758,187
128759,187
128760,187
128761,100
128762,100
128763,100
128764,100
128765,100
128766,100
128767,100
128768,100
128769,100
128770,187
128771,187
128772,187
128773,187
128774,187
129657,114
129658,114
129659,114
129660,114
129661,74
129662,74
129663,74
129664,74
129665,74
129666,74
129667,74
129668,74
129669,74
129670,114
129671,114
129672,114
129673,114
129674,114
129675,74
129676,74
129677,74
129678,74
129679,74
129680,74
129681,74
129682,74
129683,74
129684,114
129685,114
129686,114
129687,114
129688,114
129689,74
129690,74
129691,74
129692,74
129693,74
129694,74
129695,74
129696,74
129697,74
129698,114
129699,114
129700,114
129701,114
129702,114
129703,74
129704,74
129705,74
129706,74
129707,74
129708,74
129709,74
129710,74
129711,74
129712,114
129713,114
129714,114
129715,114
129716,114
130599,135
130600,135
130601,135
130602,135
130603,74
130604,74
130605,74
130606,74
130607,74
130608,74
130609,74
130610,74
130611,74
130612,135
130613,135
130614,135
130615,135
130616,135
130617,74
130618,74
130619,74
130620,74
130621,74
130622,74
130623,74
130624,74
130625,74
130626,135
130627,135
130628,135
130629,135
130630,135
130631,74
130632,74
130633,74
130634,74
130635,74
130636,74
130637,74
130638,74
130639,74
130640,135
130641,135
130642,135
130643,135
130644,135
130645,74
130646,74
130647,74
130648,74
130649,74
130650,74
130651,74
130652,74
130653,74
130654,135
130655,135
130656,135
130657,135
130658,135
131541,123
131542,123
131543,123
131544,123
131545,79
131546,79
131547,79
131548,79
131549,79
131550,79
131551,79
131552,79
131553,79
131554,123
131555,123
131556,123
131557,123
131558,123
131559,79
131560,79
131561,79
131562,79
131563,79
131564,79
131565,79
131566,79
131567,79
131568,123
131569,123
131570,123
131571,123
131572,123
131573,79
131574,79
131575,79
131576,79
131577,79
131578,79
131579,79
131580,79
131581,79
131582,123
131583,123
131584,123
131585,123
131586,123
131587,79
131588,79
131589,79
131590,79
131591,79
131592,79
131593,79
131594,79
131595,79
131596,123
131597,123
131598,123
131599,123
131600,123
132483,95
132484,95
132485,60
132486,95
132487,57
132488,57
132489,57
132490,57
132491,57
132492,57
132493,57
132494,57
132495,57
132496,95
132497,95
132498,95
132499,95
132500,95
132501,57
132502,57
132503,57
132504,57
132505,57
132506,57
132507,57
132508,57
132509,57
132510,95
132511,95
132512,95
132513,95
132514,95
132515,57
132516,57
132517,57
132518,57
132519,57
132520,57
132521,57
132522,57
132523,57
132524,95
132525,95
132526,95
132527,95
132528,95
132529,57
132530,57
132531,57
132532,57
132533,57
132534,57
132535,57
132536,57
132537,57
132538,95
132539,95
132540,95
132541,95
132542,95
133241,172
133242,172
133243,111
133244,172
133245,99
133246,99
133247,99
133248,99
133249,99
133250,99
133251,99
133252,99
133253,99
133254,172
133255,172
133256,172
133257,172
133258,172
133259,99
133260,99
133261,99
133262,99
133263,99
133264,99
133265,99
133266,99
133267,99
133268,172
133269,172
133270,172
133271,172
133272,172
133273,99
133274,99
133275,99
133276,99
133277,99
133278,99
133279,99
133280,99
133281,99
133282,172
133283,172
133284,172
133285,172
133286,172
133287,99
133288,99
133289,99
133290,99
133291,99
133292,99
133293,99
133294,99
133295,99
133296,172
133297,172
133298,172
133299,172
133300,172
134183,163
134184,163
134185,126
134186,163
134187,77
134188,77
134189,77
134190,77
134191,77
134192,77
134193,77
134194,77
134195,77
134196,163
134197,163
134198,163
134199,163
134200,163
134201,77
134202,77
134203,77
134204,77
134205,77
134206,77
134207,77
134208,77
134209,77
134210,163
134211,163
134212,163
134213,163
134214,163
134215,77
134216,77
134217,77
134218,77
134219,77
134220,77
134221,77
134222,77
134223,77
134224,163
134225,163
134226,163
134227,163
134228,163
134229,77
134230,77
134231,77
134232,77
134233,77
134234,77
134235,77
134236,77
134237,77
134238,163
134239,163
134240,163
134241,163
134242,163
135125,189
135126,189
135127,157
135128,189
135129,174
135130,174
135131,174
135132,174
135133,174
135134,174
135135,174
135136,174
135137,174
135138,189
135139,189
135140,189
135141,189
135142,189
135143,174
135144,174
135145,174
135146,174
135147,174
135148,174
135149,174
135150,174
135151,174
135152,189
135153,189
135154,189
135155,189
135156,189
135157,174
135158,174
135159,174
135160,174
135161,174
135162,174
135163,174
135164,174
135165,174
135166,189
135167,189
135168,189
135169,189
135170,189
135171,174
135172,174
135173,174
135174,174
135175,174
135176,174
135177,174
135178,174
135179,174
135180,189
135181,189
135182,189
135183,189
135184,189
136067,176
136068,176
136069,176
136070,176
136071,121
136072,121
136073,121
136074,121
136075,121
136076,121
136077,121
136078,121
136079,121
136080,176
136081,176
136082,176
136083,176
136084,176
136085,121
136086,121
136087,121
136088,121
136089,121
136090,121
136091,121
136092,121
136093,121
136094,176
136095,176
136096,176
136097,176
136098,176
136099,121
136100,121
136101,121
136102,121
136103,121
136104,121
136105,121
136106,121
136107,121
136108,176
136109,176
136110,176
136111,176
136112,176
136113,121
136114,121
136115,121
136116,121
136117,121
136118,121
136119,121
136120,121
136121,121
136122,176
136123,176
136124,176
136125,176
136126,176
137009,233
137010,233
137011,150
137012,233
137013,153
137014,153
137015,153
137016,153
137017,153
137018,153
137019,153
137020,153
137021,153
137022,233
137023,233
137024,233
137025,233
137026,233
137027,153
137028,153
137029,153
137030,153
137031,153
137032,153
137033,153
137034,153
137035,153
137036,233
137037,233
137038,233
137039,233
137040,233
137041,153
137042,153
137043,153
137044,153
137045,153
137046,153
137047,153
137048,153
137049,153
137050,233
137051,233
137052,233
137053,233
137054,233
137055,153
137056,153
137057,153
137058,153
137059,153
137060,153
137061,153
137062,153
137063,153
137064,233
137065,233
137066,233
137067,233
137068,233
137951,434
137952,434
137953,458
137954,434
137955,342
137956,342
137957,342
137958,342
137959,342
137960,342
137961,342
137962,342
137963,342
137964,434
137965,434
137966,434
137967,434
137968,434
137969,342
137970,342
137971,342
137972,342
137973,342
137974,342
137975,342
137976,342
137977,342
137978,434
137979,434
137980,434
137981,434
137982,434
137983,342
137984,342
137985,342
137986,342
137987,342
137988,342
137989,342
137990,342
137991,342
137992,434
137993,434
137994,434
137995,434
137996,434
137997,342
137998,342
137999,342
138000,342
138001,342
138002,342
138003,342
138004,342
138005,342
138006,434
138007,434
138008,434
138009,434
138010,434
138893,238
138894,238
138895,204
138896,238
138897,161
138898,161
138899,161
138900,161
138901,161
138902,161
138903,161
138904,161
138905,161
138906,238
138907,238
138908,238
138909,238
138910,238
138911,161
138912,161
138913,161
138914,161
138915,161
138916,161
138917,161
138918,161
138919,161
138920,238
138921,238
138922,238
138923,238
138924,238
138925,161
138926,161
138927,161
138928,161
138929,161
138930,161
138931,161
138932,161
138933,161
138934,238
138935,238
138936,238
138937,238
138938,238
138939,161
138940,161
138941,161
138942,161
138943,161
138944,161
138945,161
138946,161
138947,161
138948,238
138949,238
138950,238
138951,238
138952,238
139835,74
139836,74
139837,72
139838,74
139839,71
139840,71
139841,71
139842,71
139843,71
139844,71
139845,71
139846,71
139847,71
139848,74
139849,74
139850,74
139851,74
139852,74
139853,71
139854,71
139855,71
139856,71
139857,71
139858,71
139859,71
139860,71
139861,71
139862,74
139863,74
139864,74
139865,74
139866,74
139867,71
139868,71
139869,71
139870,71
139871,71
139872,71
139873,71
139874,71
139875,71
139876,74
139877,74
139878,74
139879,74
139880,74
139881,71
139882,71
139883,71
139884,71
139885,71
139886,71
139887,71
139888,71
139889,71
139890,74
139891,74
139892,74
139893,74
139894,74
140777,182
140778,182
140779,182
140780,182
140781,137
140782,137
140783,137
140784,137
140785,137
140786,137
140787,137
140788,137
140789,137
140790,182
140791,182
140792,182
140793,182
140794,182
140795,137
140796,137
140797,137
140798,137
140799,137
140800,137
140801,137
140802,137
140803,137
140804,182
140805,182
140806,182
140807,182
140808,182
140809,137
140810,137
140811,137
140812,137
140813,137
140814,137
140815,137
140816,137
140817,137
140818,182
140819,182
140820,182
140821,182
140822,182
140823,137
140824,137
140825,137
140826,137
140827,137
140828,137
140829,137
140830,137
140831,137
140832,182
140833,182
140834,182
140835,182
140836,182
141719,105
141720,105
141721,105
141722,105
141723,64
141724,64
141725,64
141726,64
141727,64
141728,64
141729,64
141730,64
141731,64
141732,105
141733,105
141734,105
141735,105
141736,105
141737,64
141738,64
141739,64
141740,64
141741,64
141742,64
141743,64
141744,64
141745,64
141746,105
141747,105
141748,105
141749,105
141750,105
141751,64
141752,64
141753,64
141754,64
141755,64
141756,64
141757,64
141758,64
141759,64
141760,105
141761,105
141762,105
141763,105
141764,105
141765,64
141766,64
141767,64
141768,64
141769,64
141770,64
141771,64
141772,64
141773,64
141774,105
141775,105
141776,105
141777,105
141778,105
142661,137
142662,137
142663,137
142664,137
142665,106
142666,106
142667,106
142668,106
142669,106
142670,106
142671,106
142672,106
142673,106
142674,137
142675,137
142676,137
142677,137
142678,137
142679,106
142680,106
142681,106
142682,106
142683,106
142684,106
142685,106
142686,106
142687,106
142688,137
142689,137
142690,137
142691,137
142692,137
142693,106
142694,106
142695,106
142696,106
142697,106
142698,106
142699,106
142700,106
142701,106
142702,137
142703,137
142704,137
142705,137
142706,137
142707,106
142708,106
142709,106
142710,106
142711,106
142712,106
142713,106
142714,106
142715,106
142716,137
142717,137
142718,137
142719,137
142720,137
143603,284
143604,284
143605,284
143606,284
143607,141
143608,141
143609,141
143610,141
143611,141
143612,141
143613,141
143614,141
143615,141
143616,284
143617,284
143618,284
143619,284
143620,284
143621,141
143622,141
143623,141
143624,141
143625,141
143626,141
143627,141
143628,141
143629,141
143630,284
143631,284
143632,284
143633,284
143634,284
143635,141
143636,141
143637,141
143638,141
143639,141
143640,141
143641,141
143642,141
143643,141
143644,284
143645,284
143646,284
143647,284
143648,284
143649,141
143650,141
143651,141
143652,141
143653,141
143654,141
143655,141
143656,141
143657,141
143658,284
143659,284
143660,284
143661,284
143662,284
144361,90
144362,90
144363,83
144364,90
144365,57
144366,57
144367,57
144368,57
144369,57
144370,57
144371,57
144372,57
144373,57
144374,90
144375,90
144376,90
144377,90
144378,90
144379,57
144380,57
144381,57
144382,57
144383,57
144384,57
144385,57
144386,57
144387,57
144388,90
144389,90
144390,90
144391,90
144392,90
144393,57
144394,57
144395,57
144396,57
144397,57
